Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
2000.48,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.48,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2000.98,11,0,20,0,0,1,0,0,0,0,0,0,0,0,0
2000.98,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,40,0,0,0,0,0,0,0,0,0,0,0,1
2000.98,11,0,50,0,0,0,0,0,0,0,0,0,0,0,1
2000.98,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,10,0,0,2,0,0,0,0,0,0,0,0,2
2000.98,10,0,20,0,0,2,0,0,0,0,0,0,0,0,1
2000.98,10,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2000.98,10,0,40,0,0,0,0,1,1,0,0,0,0,0,0
2000.98,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,10,0,0,6,0,0,0,0,0,0,0,0,1
2000.98,9,0,20,0,0,0,0,0,0,0,0,0,0,0,3
2000.98,9,0,30,0,0,0,0,0,0,0,0,0,0,0,2
2000.98,9,0,40,0,0,2,0,0,0,0,0,0,0,0,2
2000.98,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,10,0,0,3,0,0,0,0,0,0,0,0,0
2000.98,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2000.98,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,50,0,0,0,0,0,0,0,0,0,0,0,2
2000.98,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,10,5,3,3,0,0,0,0,0,0,0,0,0
2000.98,7,0,20,11,7,0,0,0,0,0,0,0,0,0,3
2000.98,7,0,30,6,4,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,40,2,1,1,0,0,0,0,0,0,0,0,0
2000.98,7,0,50,6,2,0,0,0,0,0,0,0,0,0,1
2000.98,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,10,8,5,3,0,0,0,0,0,0,0,0,3
2000.98,6,0,20,12,9,0,0,1,1,0,0,0,0,0,0
2000.98,6,0,30,4,3,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,40,4,2,1,0,0,0,0,0,0,0,0,1
2000.98,6,0,50,2,0,1,0,0,0,0,0,0,0,0,1
2000.98,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,10,7,2,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,20,12,10,1,0,0,0,0,0,0,0,0,1
2000.98,5,0,30,5,4,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,50,5,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,10,7,2,1,0,0,0,0,0,0,0,0,0
2000.98,4,0,20,9,5,0,0,0,0,0,0,0,0,0,1
2000.98,4,0,30,4,4,1,0,0,0,0,0,0,0,0,2
2000.98,4,0,40,8,7,1,0,0,0,0,0,0,0,0,0
2000.98,4,0,50,2,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,10,8,2,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,20,10,7,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,30,4,4,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,40,3,2,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,50,5,2,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,10,15,6,6,0,0,0,0,0,0,0,0,2
2000.98,2,0,20,10,9,1,0,0,0,0,0,0,0,0,3
2000.98,2,0,30,4,4,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,40,0,0,0,0,0,0,0,0,0,0,0,2
2000.98,2,0,50,1,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,0,0,8950,938,126,0,94,66,0,0,0,0,0,0
2000.98,1,0,10,10143,1554,183,0,28,24,0,0,0,0,0,73
2000.98,1,0,20,4875,3468,66,0,70,64,0,0,0,0,0,168
2000.98,1,0,30,1881,1592,12,0,72,70,0,0,0,0,0,24
2000.98,1,0,40,1328,764,9,0,58,53,0,0,0,0,0,5
2000.98,1,0,50,1290,361,5,0,44,36,0,0,0,0,0,5
2000.98,1,0,60,1052,85,0,0,18,8,0,0,0,0,0,0
2000.98,1,0,70,674,5,0,0,20,0,0,0,0,0,0,0
2000.98,1,0,80,240,2,0,0,17,0,0,0,0,0,0,0
2000.98,1,0,90,28,1,0,0,1,0,0,0,0,0,0,0
2000.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2000.98,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,10,16,7,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,20,8,5,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,30,2,2,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,40,3,3,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,50,1,1,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,0,10,7,4,5,0,0,0,0,0,0,0,0,5
2001.48,10,0,20,8,6,3,0,0,0,0,0,0,0,0,2
2001.48,10,0,30,6,5,0,0,0,0,0,0,0,0,0,1
2001.48,10,0,40,6,5,0,0,0,0,0,0,0,0,0,1
2001.48,10,0,50,3,1,2,0,0,0,0,0,0,0,0,1
2001.48,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,10,11,1,3,0,0,0,0,0,0,0,0,0
2001.48,9,0,20,8,5,0,0,0,0,0,0,0,0,0,3
2001.48,9,0,30,4,3,0,0,0,0,0,0,0,0,0,1
2001.48,9,0,40,3,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,50,4,0,3,0,0,0,0,0,0,0,0,2
2001.48,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,10,9,3,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,20,15,10,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,30,4,4,0,0,1,1,0,0,0,0,0,0
2001.48,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,50,2,1,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,10,0,0,0,0,0,0,0,0,0,0,0,1
2001.48,7,0,20,0,0,2,0,0,0,0,0,0,0,0,1
2001.48,7,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2001.48,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,50,0,0,1,0,0,0,0,0,0,0,0,0
2001.48,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,10,0,0,4,0,0,0,0,0,0,0,0,2
2001.48,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,30,0,0,0,0,0,0,0,0,0,0,0,2
2001.48,6,0,40,0,0,0,0,0,0,0,0,0,0,0,1
2001.48,6,0,50,0,0,1,0,0,0,0,0,0,0,0,0
2001.48,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,10,0,0,7,0,0,0,0,0,0,0,0,2
2001.48,5,0,20,0,0,4,0,2,2,0,0,0,0,0,5
2001.48,5,0,30,0,0,0,0,0,0,0,0,0,0,0,2
2001.48,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,50,0,0,0,0,0,0,0,0,0,0,0,2
2001.48,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,10,0,0,4,0,0,0,0,0,0,0,0,2
2001.48,4,0,20,0,0,2,0,0,0,0,0,0,0,0,4
2001.48,4,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2001.48,4,0,40,0,0,1,0,0,0,0,0,0,0,0,0
2001.48,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2001.48,3,0,20,0,0,1,0,0,0,0,0,0,0,0,1
2001.48,3,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2001.48,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2001.48,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
