Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
621,340461476,1000,7628,285,2237,5106,10355,10302,248932,337080,168540,2550,95,0,0,996,0,725,236,0,26436.8,0.0800443,95,95,0,5106,2237,103,182,1904,551,95,4562,1201,9949,10257883,0,0,164,282
622,340461476,1000,7630,288,2217,5125,10365,10230,248676,335360,167680,2572,87,0,0,995,0,713,280,0,26692.8,0.0784287,87,87,0,5125,2217,97,191,1910,575,87,4489,1211,9957,10201473,0,0,164,281
623,340461476,1000,7637,288,2161,5188,10362,10156,248923,332280,166140,2565,76,0,0,1017,0,736,274,0,26445.8,0.0795943,76,76,0,5188,2161,101,187,1933,556,76,4347,1197,9687,10341719,0,0,172,277
624,340461476,1000,7660,286,2160,5214,10306,10172,248580,343120,171560,2626,87,0,0,1015,0,733,259,0,26788.8,0.0795887,87,87,0,5214,2160,102,184,1970,569,87,4265,1245,9540,10490108,0,0,179,282
625,340461476,1000,7630,296,2133,5201,10372,10211,248547,332400,166200,2557,85,0,0,968,0,725,273,0,26821.8,0.078074,85,85,0,5201,2133,114,182,1917,555,85,4232,1285,9352,11000000,0,0,187,287
626,340461476,1000,7639,308,2067,5264,10410,10082,248749,333400,166700,2537,78,0,0,1007,0,716,282,0,26619.8,0.0806912,78,78,0,5264,2067,121,187,1936,523,78,4099,1360,9038,11640434,0,0,190,307
627,340461476,1000,7679,300,2046,5333,10294,10123,248865,349000,174500,2622,101,0,0,1017,0,707,270,0,26503.8,0.0798433,101,101,0,5333,2046,115,185,1971,550,101,4048,1312,8900,11197838,0,0,184,288
628,340461476,1000,7688,282,2028,5378,10311,10207,248480,340240,170120,2587,90,0,0,1020,0,752,259,0,26888.8,0.075942,90,90,0,5378,2028,106,176,1971,526,90,3946,1243,8817,10265868,0,0,175,268
629,340461476,1000,7691,272,2016,5403,10310,10193,248847,331520,165760,2526,73,0,0,990,0,737,250,0,26521.8,0.0790288,73,73,0,5403,2016,107,165,1969,484,73,3850,1213,8729,9949913,0,0,169,257
630,340461476,1000,7648,266,2014,5368,10341,10225,248494,344560,172280,2575,87,0,0,959,0,748,254,0,26874.8,0.0800005,87,87,0,5368,2014,103,163,1956,532,87,3820,1207,8650,9836730,0,0,170,252
631,340461476,1000,7651,271,1997,5383,10329,10121,248697,344240,172120,2565,76,0,0,1017,0,745,269,0,26671.8,0.0779973,76,76,0,5383,1997,114,157,1961,528,76,3832,1179,8633,9841547,0,0,160,270
632,340461476,1000,7677,281,1993,5403,10344,10124,249050,337840,168920,2591,77,0,0,989,0,707,256,0,26318.8,0.0774801,77,77,0,5403,1993,121,160,2011,503,77,3828,1214,8604,9958609,0,0,159,279
633,340461476,1000,7650,267,1972,5411,10289,10164,248823,345560,172780,2611,81,0,0,980,0,747,260,0,26545.8,0.077903,81,81,0,5411,1972,108,159,2015,515,81,3746,1136,8339,9263709,0,0,151,264
634,340461476,1000,7613,275,1938,5400,10308,10248,248471,339720,169860,2568,84,0,0,960,0,759,238,0,26897.8,0.0768195,84,84,0,5400,1938,116,159,1969,515,84,3658,1152,8178,9789613,0,0,154,269
635,340461476,1000,7602,275,1914,5413,10255,10334,248626,336880,168440,2562,80,0,0,952,0,715,248,0,26742.8,0.0791762,80,80,0,5413,1914,116,159,1974,508,80,3628,1139,8096,10265234,0,0,152,270
636,340461476,1000,7636,278,1905,5453,10272,10208,249001,342600,171300,2551,82,0,0,999,0,733,232,0,26367.8,0.0793836,82,82,0,5453,1905,122,156,1984,485,82,3611,1174,8089,10483836,0,0,153,273
637,340461476,1000,7614,281,1874,5459,10329,10095,248598,351400,175700,2617,93,0,0,1002,0,752,272,0,26770.8,0.0769637,93,93,0,5459,1874,122,159,2054,470,93,3532,1223,7893,10740023,0,0,161,277
638,340461476,1000,7634,284,1797,5553,10357,10172,249092,327120,163560,2489,76,0,0,1019,0,751,248,0,26276.8,0.0761831,76,76,0,5553,1797,130,154,1961,452,76,3335,1211,7424,10641693,0,0,168,272
639,340461476,1000,7665,263,1772,5630,10406,10146,248789,341880,170940,2595,80,0,0,1021,0,690,300,0,26579.8,0.0803276,80,80,0,5630,1772,122,141,2048,467,80,3299,1135,7236,9773090,0,0,159,259
640,340461476,1000,7593,257,1745,5591,10392,10266,248803,349720,174860,2613,84,0,0,949,0,752,269,0,26565.8,0.0777458,84,84,0,5591,1745,120,137,2067,462,84,3242,1118,7165,9696283,0,0,154,248
641,340461476,1000,7512,257,1733,5522,10386,10284,248702,331960,165980,2488,69,0,0,922,0,750,253,0,26666.8,0.0759629,69,69,0,5522,1733,125,132,1975,444,69,3206,1121,7149,9653527,0,0,158,253
642,340461476,1000,7554,250,1735,5569,10428,10261,248814,346800,173400,2502,71,0,0,996,0,675,279,0,26554.8,0.0803312,71,71,0,5569,1735,124,126,1990,441,71,3168,1024,7127,8991214,0,0,159,246
643,340461476,1000,7511,248,1705,5558,10465,10250,248268,348840,174420,2583,82,0,0,931,0,705,269,0,27100.8,0.0765708,82,82,0,5558,1705,121,127,2061,440,82,3112,981,7036,8596625,0,0,162,234
644,340461476,1000,7575,260,1654,5661,10478,10164,248838,336360,168180,2493,79,0,0,1038,0,709,265,0,26530.8,0.0776882,79,79,0,5661,1654,132,128,1971,443,79,3014,1028,6835,9195001,0,0,161,250
645,340461476,1000,7556,271,1616,5669,10438,10204,248828,332240,166120,2556,72,0,0,987,0,739,267,0,26540.8,0.0788761,72,72,0,5669,1616,145,126,2085,399,72,2959,1009,6665,9397170,0,0,178,249
646,340461476,1000,7597,263,1663,5671,10351,10213,248561,352320,176160,2605,86,0,0,993,0,694,258,0,26807.8,0.0798843,86,86,0,5671,1663,140,123,2102,417,86,3024,980,6700,9038964,0,0,173,246
647,340461476,1000,7641,253,1673,5715,10337,10266,248972,332480,166240,2499,78,0,0,998,0,704,250,0,26396.8,0.0760892,78,78,0,5715,1673,142,111,2008,413,78,3024,918,6746,8335094,0,0,165,230
648,340461476,1000,7546,258,1644,5644,10328,10275,248633,342400,171200,2601,70,0,0,943,0,752,286,0,26735.8,0.0793935,70,70,0,5644,1644,143,115,2118,413,70,2985,930,6636,8283417,0,0,169,231
649,340461476,1000,7564,256,1617,5691,10268,10279,248757,346360,173180,2530,83,0,0,993,0,736,239,0,26611.8,0.0780834,83,83,0,5691,1617,142,114,2004,443,83,2935,896,6526,8245037,0,0,165,229
650,340461476,1000,7620,253,1597,5770,10272,10262,248745,333520,166760,2512,78,0,0,1015,0,716,243,0,26623.8,0.0768326,78,78,0,5770,1597,138,115,2033,401,78,2931,888,6452,8036008,0,0,167,219
651,340461476,1000,7609,256,1651,5702,10280,10183,248564,342440,171220,2548,72,0,0,973,0,738,246,0,26804.8,0.0798265,72,72,0,5702,1651,136,120,2087,389,72,2966,936,6576,8328874,0,0,170,222
652,340461476,1000,7633,255,1662,5716,10244,10155,248731,348560,174280,2575,79,0,0,983,0,701,258,0,26637.8,0.0782758,79,79,0,5716,1662,147,108,2060,436,79,2996,932,6563,8422475,0,0,175,226
653,340461476,1000,7554,255,1662,5637,10352,10119,248682,337200,168600,2502,83,0,0,947,0,772,254,0,26686.8,0.0764223,83,83,0,5637,1662,141,114,2033,386,83,3002,917,6552,8043959,0,0,170,228
654,340461476,1000,7613,249,1715,5649,10376,10134,248895,345800,172900,2564,69,0,0,1003,0,677,267,0,26473.8,0.0791422,69,69,0,5649,1715,133,116,2039,456,69,3079,892,6756,7958475,0,0,169,225
655,340461476,1000,7628,244,1762,5622,10311,10089,248415,350240,175120,2614,73,0,0,996,0,706,275,0,26953.8,0.076558,73,73,0,5622,1762,122,122,2090,451,73,3163,875,6967,7766534,0,0,167,221
656,340461476,1000,7585,245,1756,5584,10371,10105,248302,337960,168980,2537,81,0,0,946,0,733,256,0,27066.8,0.0769579,81,81,0,5584,1756,131,114,2042,414,81,3090,932,6774,7894824,0,0,172,225
657,340461476,1000,7524,238,1734,5552,10296,10115,249528,341640,170820,2528,64,0,0,948,0,736,273,0,25840.8,0.0800886,64,64,0,5552,1734,120,118,2013,451,64,3085,882,6759,7419476,0,0,167,211
658,340461476,1000,7493,236,1739,5518,10301,10105,248949,344880,172440,2551,79,0,0,967,0,741,257,0,26419.8,0.0756374,79,79,0,5518,1739,118,118,2024,448,79,3102,817,6846,7134615,0,0,163,201
659,340461476,1000,7454,233,1720,5501,10253,10157,248792,334720,167360,2491,72,0,0,935,0,719,255,0,26576.8,0.0766056,72,72,0,5501,1720,113,120,1995,424,72,3029,794,6711,7331511,0,0,161,192
660,340461476,1000,7468,221,1742,5505,10264,10256,248557,337840,168920,2479,72,0,0,975,0,726,235,0,26811.8,0.0793999,72,72,0,5505,1742,111,110,1955,452,72,3092,781,6890,7037667,0,0,160,179
661,340461476,1000,7472,227,1750,5495,10260,10211,248878,339000,169500,2512,73,0,0,953,0,685,264,0,26490.8,0.0793623,73,73,0,5495,1750,117,110,1996,443,73,3108,807,6882,7265048,0,0,168,182
662,340461476,1000,7532,225,1756,5551,10264,10162,248505,334040,167020,2519,58,0,0,979,0,674,245,0,26863.8,0.0781438,58,58,0,5551,1756,116,109,2032,429,58,3077,797,6833,6944841,0,0,168,179
663,340461476,1000,7555,227,1751,5577,10299,10007,248630,343160,171580,2557,72,0,0,984,0,693,268,0,26738.8,0.0804208,72,72,0,5577,1751,110,117,2047,438,72,3097,798,6907,7233545,0,0,161,183
664,340461476,1000,7613,222,1760,5631,10335,10052,248732,343640,171820,2572,77,0,0,1023,0,701,264,0,26636.8,0.0779192,77,77,0,5631,1760,105,117,2027,468,77,3117,769,6934,7030631,0,0,159,179
665,340461476,1000,7605,228,1761,5616,10284,10062,248820,337640,168820,2581,60,0,0,974,0,733,249,0,26548.8,0.0775135,60,60,0,5616,1761,120,108,2079,442,60,3099,808,6905,7656441,0,0,162,185
666,340461476,1000,7614,227,1795,5592,10239,10213,248661,340400,170200,2567,67,0,0,965,0,737,219,0,26707.8,0.0786303,67,67,0,5592,1795,120,107,2031,469,67,3140,794,7153,7675899,0,0,164,182
667,340461476,1000,7569,235,1764,5570,10214,10209,248804,338120,169060,2527,76,0,0,943,0,714,274,0,26564.8,0.0784599,76,76,0,5570,1764,120,115,2015,436,76,3099,815,7087,7491734,0,0,174,191
668,340461476,1000,7562,223,1749,5590,10143,10210,248672,343280,171640,2511,62,0,0,1035,0,772,270,0,26696.8,0.078566,62,62,0,5590,1749,109,114,2003,446,62,3105,773,7039,6857473,0,0,162,190
669,340461476,1000,7590,217,1753,5620,10130,10227,248706,336040,168020,2575,70,0,0,981,0,698,255,0,26662.8,0.0777696,70,70,0,5620,1753,109,108,2065,440,70,3140,736,7060,6693044,0,0,155,183
670,340461476,1000,7661,213,1761,5687,10176,10157,248679,338960,169480,2521,60,0,0,1032,0,692,269,0,26689.8,0.079344,60,60,0,5687,1761,107,106,2024,437,60,3156,713,7028,6833266,0,0,160,177
671,340461476,1000,7672,221,1781,5670,10204,10223,248851,345800,172900,2630,61,0,0,919,0,634,274,0,26517.8,0.0787401,61,61,0,5670,1781,110,111,2098,471,61,3205,721,7054,6991526,0,0,159,174
672,340461476,1000,7682,215,1773,5694,10191,10259,248740,352200,176100,2541,75,0,0,990,0,720,260,0,26628.8,0.0766852,75,75,0,5694,1773,110,105,2034,432,75,3230,681,7099,6941201,0,0,150,174
673,340461476,1000,7681,200,1746,5735,10260,10325,248367,343080,171540,2563,56,0,0,1002,0,719,284,0,27001.8,0.0756069,56,56,0,5735,1746,107,93,2053,454,56,3155,662,6785,6617477,0,0,134,161
674,340461476,1000,7695,198,1772,5725,10312,10305,248683,352320,176160,2593,67,0,0,969,0,719,236,0,26685.8,0.0787039,67,67,0,5725,1772,112,86,2059,467,67,3190,668,6860,6841816,0,0,130,164
675,340461476,1000,7667,197,1783,5687,10347,10267,248902,339240,169620,2531,65,0,0,981,0,753,256,0,26466.8,0.0757429,65,65,0,5687,1783,110,87,2024,442,65,3205,627,6924,6686410,0,0,133,153
676,340461476,1000,7692,194,1805,5693,10411,10220,248745,341240,170620,2571,48,0,0,974,0,697,252,0,26623.8,0.0780178,48,48,0,5693,1805,109,85,2092,431,48,3274,620,7018,6338840,0,0,137,141
677,340461476,1000,7675,200,1777,5698,10384,10126,248765,359360,179680,2621,66,0,0,1044,0,773,288,0,26603.8,0.0780206,66,66,0,5698,1777,120,80,2076,479,66,3247,632,6958,6537793,0,0,136,145
678,340461476,1000,7697,203,1786,5708,10327,10168,248879,333480,166740,2588,59,0,0,1006,0,730,254,0,26489.8,0.0740309,59,59,0,5708,1786,117,86,2074,455,59,3303,659,6971,6454583,0,0,133,152
679,340461476,1000,7644,213,1809,5622,10361,10281,248545,346920,173460,2602,57,0,0,979,0,739,293,0,26823.8,0.0794343,57,57,0,5622,1809,122,91,2106,439,57,3332,709,7117,6703193,0,0,134,173
680,340461476,1000,7641,213,1846,5582,10429,10220,248656,347760,173880,2588,70,0,0,955,0,724,234,0,26712.8,0.0773197,70,70,0,5582,1846,122,91,2053,465,70,3405,705,7333,6584564,0,0,134,168
681,340461476,1000,7642,219,1855,5568,10391,10290,248679,338920,169460,2503,63,0,0,977,0,735,241,0,26689.8,0.0768137,63,63,0,5568,1855,117,102,2000,440,63,3408,720,7434,6513876,0,0,137,171
682,340461476,1000,7647,218,1829,5600,10450,10203,248720,348360,174180,2584,53,0,0,982,0,731,246,0,26648.8,0.0787494,53,53,0,5600,1829,114,104,2059,472,53,3344,693,7269,6294951,0,0,131,176
683,340461476,1000,7730,213,1843,5674,10506,10141,248600,348960,174480,2601,77,0,0,1020,0,702,235,0,26768.8,0.0764977,77,77,0,5674,1843,109,104,2033,491,77,3381,658,7345,6145902,0,0,137,163
684,340461476,1000,7664,210,1857,5597,10530,10115,248691,331240,165620,2562,61,0,0,950,0,745,271,0,26677.8,0.0767101,61,61,0,5597,1857,113,97,2037,464,61,3398,629,7348,6109539,0,0,141,150
685,340461476,1000,7692,206,1872,5614,10515,9994,248888,349040,174520,2560,48,0,0,1014,0,710,276,0,26480.8,0.080539,48,48,0,5614,1872,109,97,2045,467,48,3477,645,7391,5925468,0,0,146,154
686,340461476,1000,7682,212,1874,5596,10448,10159,248442,349160,174580,2615,75,0,0,980,0,727,263,0,26926.8,0.0758674,75,75,0,5596,1874,114,98,2066,474,75,3520,671,7427,6214762,0,0,147,158
687,340461476,1000,7702,218,1847,5637,10395,10151,249156,339960,169980,2560,56,0,0,1045,0,766,259,0,26212.8,0.0771187,56,56,0,5637,1847,114,104,2014,490,56,3524,647,7456,6203039,0,0,134,168
688,340461476,1000,7679,225,1868,5586,10386,10136,248906,346080,173040,2640,66,0,0,940,0,711,252,0,26462.8,0.0771054,66,66,0,5586,1868,117,108,2095,479,66,3560,659,7580,6202627,0,0,138,177
689,340461476,1000,7704,234,1898,5572,10367,10216,248693,354440,177220,2589,73,0,0,941,0,656,260,0,26675.8,0.0764643,73,73,0,5572,1898,121,113,2022,494,73,3591,724,7719,6254204,0,0,148,185
690,340461476,1000,7701,233,1875,5593,10447,10188,248667,336040,168020,2485,66,0,0,997,0,755,245,0,26701.8,0.0752617,66,66,0,5593,1875,123,110,1962,457,66,3573,747,7602,6638690,0,0,151,186
691,340461476,1000,7720,239,1876,5605,10351,10271,248730,357360,178680,2643,67,0,0,975,0,704,252,0,26638.8,0.07946,67,67,0,5605,1876,118,121,2108,468,67,3579,752,7560,6860245,0,0,148,194
692,340461476,1000,7598,231,1866,5501,10316,10289,248561,342200,171100,2555,74,0,0,956,0,787,291,0,26807.8,0.0745432,74,74,0,5501,1866,115,116,1980,501,74,3503,791,7455,7122241,0,0,149,191
693,340461476,1000,7613,225,1850,5538,10346,10252,248612,333520,166760,2465,62,0,0,1018,0,759,244,0,26756.8,0.0783394,62,62,0,5538,1850,106,119,1946,457,62,3448,810,7396,7119094,0,0,148,191
694,340461476,1000,7679,234,1800,5645,10336,10176,249172,353360,176680,2653,74,0,0,1047,0,713,268,0,26196.8,0.0802253,74,74,0,5645,1800,115,119,2107,472,74,3365,938,7184,7660675,0,0,164,212
695,340461476,1000,7667,238,1782,5647,10361,10231,248660,335520,167760,2597,69,0,0,985,0,736,261,0,26708.8,0.0741362,69,69,0,5647,1782,110,128,2046,482,69,3373,949,7179,7722511,0,0,175,214
696,340461476,1000,7681,235,1788,5658,10329,10299,248943,331000,165500,2518,62,0,0,971,0,711,246,0,26425.8,0.079604,62,62,0,5658,1788,105,130,2025,431,62,3380,951,7246,7755429,0,0,180,209
697,340461476,1000,7666,238,1758,5670,10372,10283,248749,359360,179680,2647,83,0,0,988,0,719,284,0,26619.8,0.0798361,83,83,0,5670,1758,106,132,2116,448,83,3397,908,7288,7605197,0,0,175,213
698,340461476,1000,7682,223,1782,5677,10317,10157,248825,344880,172440,2587,58,0,0,1006,0,717,273,0,26543.8,0.0740754,58,58,0,5677,1782,96,127,2060,469,58,3390,767,7328,6838175,0,0,163,189
699,340461476,1000,7730,207,1798,5725,10350,10045,248603,339280,169640,2555,61,0,0,1020,0,722,250,0,26765.8,0.0769652,61,61,0,5725,1798,87,120,2057,437,61,3452,682,7442,6303264,0,0,143,170
700,340461476,1000,7698,201,1834,5663,10417,10160,248774,351400,175700,2653,77,0,0,957,0,721,268,0,26594.8,0.0788899,77,77,0,5663,1834,79,122,2111,465,77,3499,675,7523,6400872,0,0,141,166
701,340461476,1000,7678,220,1806,5652,10402,10107,249088,339960,169980,2530,53,0,0,967,0,733,254,0,26280.8,0.0756823,53,53,0,5652,1806,93,127,2007,470,53,3460,730,7358,6941578,0,0,149,181
702,340461476,1000,7630,221,1809,5600,10434,10293,248553,349880,174940,2600,59,0,0,952,0,728,272,0,26815.8,0.0773054,59,59,0,5600,1809,101,120,2089,452,59,3446,769,7404,6996754,0,0,153,183
703,340461476,1000,7664,212,1807,5645,10461,10426,248363,354520,177260,2597,73,0,0,971,0,677,260,0,27005.8,0.0766427,73,73,0,5645,1807,99,113,2057,467,73,3403,784,7297,7148994,0,0,151,183
704,340461476,1000,7658,207,1840,5611,10576,10411,248862,341800,170900,2567,64,0,0,959,0,689,276,0,26506.8,0.0761755,64,64,0,5611,1840,91,116,2041,462,64,3418,793,7441,7057065,0,0,151,179
705,340461476,1000,7686,212,1861,5613,10481,10493,248406,349040,174520,2575,56,0,0,993,0,711,254,0,26962.8,0.0775505,56,56,0,5613,1861,104,108,2047,472,56,3467,739,7542,6990554,0,0,146,171
706,340461476,1000,7723,210,1877,5636,10575,10429,248876,348080,174040,2622,68,0,0,1007,0,706,264,0,26492.8,0.0772483,68,68,0,5636,1877,105,105,2074,480,68,3524,716,7727,6746639,0,0,141,169
707,340461476,1000,7734,207,1851,5676,10583,10309,249097,345880,172940,2594,62,0,0,1071,0,773,287,0,26271.8,0.0761111,62,62,0,5676,1851,99,108,2057,475,62,3521,650,7650,6539227,0,0,143,157
708,340461476,1000,7720,207,1863,5650,10615,10132,249043,340000,170000,2620,59,0,0,1021,0,753,282,0,26325.8,0.0759563,59,59,0,5650,1863,87,120,2090,471,59,3565,647,7737,6533985,0,0,147,162
709,340461476,1000,7676,203,1859,5614,10606,10204,248921,342440,171220,2573,61,0,0,982,0,754,272,0,26447.8,0.0774287,61,61,0,5614,1859,91,112,2028,484,61,3539,597,7622,6358995,0,0,145,148
710,340461476,1000,7659,199,1845,5615,10582,10150,248761,340600,170300,2554,60,0,0,990,0,736,271,0,26607.8,0.0772332,60,60,0,5615,1845,92,107,2031,463,60,3463,576,7433,6290750,0,0,140,141
711,340461476,1000,7619,206,1828,5585,10571,10172,248635,351400,175700,2609,61,0,0,964,0,712,292,0,26733.8,0.0781202,61,61,0,5585,1828,96,110,2048,500,61,3455,604,7363,6811002,0,0,142,154
712,340461476,1000,7633,203,1826,5604,10575,10251,248787,343160,171580,2573,56,0,0,997,0,730,253,0,26581.8,0.0760778,56,56,0,5604,1826,97,106,2067,450,56,3454,619,7322,6901725,0,0,145,148
713,340461476,1000,7698,200,1830,5668,10521,10213,248689,337040,168520,2556,61,0,0,1028,0,727,236,0,26679.8,0.0774617,61,61,0,5668,1830,102,98,2051,444,61,3416,677,7338,6764275,0,0,154,145
714,340461476,1000,7677,208,1828,5641,10488,10239,248651,345800,172900,2601,61,0,0,988,0,743,266,0,26717.8,0.079159,61,61,0,5641,1828,106,102,2060,480,61,3427,707,7352,7117979,0,0,155,155
715,340461476,1000,7671,215,1835,5621,10412,10285,248388,350400,175200,2616,55,0,0,990,0,724,272,0,26980.8,0.0772636,55,55,0,5621,1835,111,104,2077,484,55,3447,762,7414,7198549,0,0,159,164
716,340461476,1000,7604,219,1808,5577,10359,10353,248893,336840,168420,2553,67,0,0,956,0,738,285,0,26475.8,0.0769999,67,67,0,5577,1808,116,103,2059,427,67,3439,739,7453,6793447,0,0,156,164
717,340461476,1000,7649,214,1778,5657,10402,10355,248881,342760,171380,2531,64,0,0,1016,0,713,258,0,26487.8,0.0786004,64,64,0,5657,1778,99,115,1997,470,64,3368,738,7313,6752170,0,0,164,158
718,340461476,1000,7617,208,1760,5649,10379,10366,248860,350200,175100,2622,63,0,0,1026,0,756,302,0,26508.8,0.0772778,63,63,0,5649,1760,94,114,2101,458,63,3297,760,7099,6730323,0,0,162,156
719,340461476,1000,7640,217,1749,5674,10317,10291,248943,329880,164940,2543,60,0,0,1057,0,746,288,0,26425.8,0.075696,60,60,0,5674,1749,102,115,2076,407,60,3287,753,7020,6826170,0,0,161,162
720,340461476,1000,7661,219,1770,5672,10295,10269,248410,339360,169680,2597,72,0,0,1004,0,732,251,0,26958.8,0.0801072,72,72,0,5672,1770,102,117,2057,468,72,3324,743,7173,6697876,0,0,165,161
721,340461476,1000,7635,223,1775,5637,10343,10208,248821,348480,174240,2594,56,0,0,943,0,714,255,0,26547.8,0.07944,56,56,0,5637,1775,103,120,2093,445,56,3327,761,7226,6887946,0,0,167,171
722,340461476,1000,7726,229,1774,5723,10296,10147,248383,332560,166280,2468,64,0,0,1058,0,698,269,0,26985.8,0.0761816,64,64,0,5723,1774,114,115,1974,430,64,3329,782,7093,7027289,0,0,166,179
723,340461476,1000,7673,223,1787,5663,10283,10157,248843,355000,177500,2682,72,0,0,958,0,716,295,0,26525.8,0.0811455,72,72,0,5663,1787,114,109,2144,466,72,3268,800,7112,7124165,0,0,166,176
724,340461476,1000,7667,223,1811,5633,10313,10084,248452,353800,176900,2582,62,0,0,1013,0,758,261,0,26916.8,0.0747204,62,62,0,5633,1811,116,107,2064,456,62,3338,839,7193,7534107,0,0,165,181
725,340461476,1000,7728,221,1811,5696,10240,10317,248795,330520,165260,2545,61,0,0,990,0,660,269,0,26573.8,0.076079,61,61,0,5696,1811,108,113,2052,432,61,3303,846,7136,7277459,0,0,175,169
726,340461476,1000,7681,217,1809,5655,10308,10292,248661,360720,180360,2646,69,0,0,960,0,715,292,0,26707.8,0.0803998,69,69,0,5655,1809,105,112,2105,472,69,3280,809,7043,6608584,0,0,170,165
727,340461476,1000,7701,219,1804,5678,10350,10107,248673,350720,175360,2595,67,0,0,1013,0,705,288,0,26695.8,0.0740401,67,67,0,5678,1804,115,104,2063,465,67,3257,798,7078,6532598,0,0,174,155
728,340461476,1000,7697,218,1843,5636,10360,10238,248827,335480,167740,2544,58,0,0,964,0,721,247,0,26541.8,0.076117,58,58,0,5636,1843,116,102,2062,424,58,3388,761,7394,6209102,0,0,176,150
729,340461476,1000,7660,209,1827,5624,10423,10164,248675,353480,176740,2596,65,0,0,1013,0,755,295,0,26693.8,0.0791157,65,65,0,5624,1827,105,104,2043,488,65,3372,712,7385,5746922,0,0,173,142
