Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
463,1,X-a1-b0:X-a1-b0,5451,0,0,5451,0,4085,53770,987569,833,0,0,833,0,6.86074,0,0,6.86074,0
463,1,X-a1-b0:Y-a1-b0,0,0,0,0,6853,4107,53869,987570,0,0,0,0,883,0,0,0,0,8.20612
463,1,X-a0-b1:X-a0-b1,5450,0,0,5450,0,4049,54076,999085,804,0,0,804,0,6.86692,0,0,6.86692,0
463,1,X-a0-b1:Y-a0-b1,0,0,0,0,6850,4158,54202,999089,0,0,0,0,866,0,0,0,0,8.56582
463,1,X-a1-b1:X-a1-b1,11686,0,0,11686,0,9883,156654,3181342,1704,0,0,1704,0,6.18427,0,0,6.18427,0
463,1,X-a1-b1:Y-a1-b1,0,0,0,0,14274,10047,156512,3181340,0,0,0,0,1707,0,0,0,0,7.81254
463,1,Other,72494,455,4414,67625,90542,111275,1480804,27693258,10919,105,640,10174,10822,6.65647,20.4571,10.0531,6.30037,8.45084
464,1,X-a0-b0:X-a0-b0,2439,98,701,1640,0,1651,18206,291427,399,20,115,264,0,6.93734,20.3,9.69565,4.72348,0
464,1,X-a0-b0:Y-a0-b0,0,0,0,0,3284,1635,18003,291421,0,0,0,0,406,0,0,0,0,8.88916
464,1,X-a1-b0:X-a1-b0,5472,0,0,5472,0,4129,53442,964545,788,0,0,788,0,7.04569,0,0,7.04569,0
464,1,X-a1-b0:Y-a1-b0,0,0,0,0,6870,4001,53649,964547,0,0,0,0,823,0,0,0,0,8.52977
464,1,X-a0-b1:X-a0-b1,5376,0,0,5376,0,4077,53850,986192,842,0,0,842,0,6.72922,0,0,6.72922,0
464,1,X-a0-b1:Y-a0-b1,0,0,0,0,6861,4170,53924,986194,0,0,0,0,804,0,0,0,0,8.25871
464,1,X-a1-b1:X-a1-b1,11850,0,0,11850,0,9991,158275,3191240,1725,0,0,1725,0,6.14493,0,0,6.14493,0
464,1,X-a1-b1:Y-a1-b1,0,0,0,0,14383,10204,158343,3191241,0,0,0,0,1759,0,0,0,0,7.83286
464,1,Other,72348,451,4357,67540,90224,111316,1477755,27505303,10839,87,669,10083,11053,6.64563,20.908,10.0284,6.29813,8.43255
465,1,X-a0-b0:X-a0-b0,2405,87,687,1631,0,1582,17795,298111,386,23,105,258,0,7.64249,21.6522,10.2095,5.34884,0
465,1,X-a0-b0:Y-a0-b0,0,0,0,0,3210,1604,17585,298121,0,0,0,0,399,0,0,0,0,8.43358
465,1,X-a1-b0:X-a1-b0,5456,0,0,5456,0,4141,53284,987268,826,0,0,826,0,6.67312,0,0,6.67312,0
465,1,X-a1-b0:Y-a1-b0,0,0,0,0,6794,4024,53401,987269,0,0,0,0,831,0,0,0,0,8.19013
465,1,X-a0-b1:X-a0-b1,5331,0,0,5331,0,4129,53550,959573,811,0,0,811,0,6.58076,0,0,6.58076,0
465,1,X-a0-b1:Y-a0-b1,0,0,0,0,6878,4091,53722,959570,0,0,0,0,846,0,0,0,0,8.3156
465,1,X-a1-b1:X-a1-b1,12068,0,0,12068,0,10124,160005,3243072,1702,0,0,1702,0,6.27027,0,0,6.27027,0
465,1,X-a1-b1:Y-a1-b1,0,0,0,0,14631,10257,159929,3243073,0,0,0,0,1704,0,0,0,0,7.86385
465,1,Other,72216,450,4327,67439,90173,111094,1476590,27649864,10857,99,656,10102,10883,6.75573,21.0505,9.96799,6.40705,8.3001
466,1,X-a0-b0:X-a0-b0,2386,86,661,1639,0,1571,17551,285198,349,23,107,219,0,7.37822,19.913,9.40187,5.07306,0
466,1,X-a0-b0:Y-a0-b0,0,0,0,0,3126,1625,17307,285196,0,0,0,0,387,0,0,0,0,8.96124
466,1,X-a1-b0:X-a1-b0,5410,0,0,5410,0,4129,53193,988370,828,0,0,828,0,6.77053,0,0,6.77053,0
466,1,X-a1-b0:Y-a1-b0,0,0,0,0,6751,4040,53285,988371,0,0,0,0,791,0,0,0,0,8.38053
466,1,X-a0-b1:X-a0-b1,5294,0,0,5294,0,4094,53113,973363,845,0,0,845,0,6.95385,0,0,6.95385,0
466,1,X-a0-b1:Y-a0-b1,0,0,0,0,6899,4092,53319,973365,0,0,0,0,782,0,0,0,0,8.4821
466,1,X-a1-b1:X-a1-b1,12167,0,0,12167,0,10147,161656,3285585,1832,0,0,1832,0,6.08897,0,0,6.08897,0
466,1,X-a1-b1:Y-a1-b1,0,0,0,0,14812,10543,161532,3285585,0,0,0,0,1739,0,0,0,0,7.93675
466,1,Other,72262,458,4235,67569,90049,110636,1475276,27652124,10798,86,695,10017,10900,6.73365,21.0814,10.2288,6.36797,8.36697
467,1,X-a0-b0:X-a0-b0,2333,83,673,1577,0,1582,17263,284637,339,12,89,238,0,6.64012,20.0833,9.48315,4.89916,0
467,1,X-a0-b0:Y-a0-b0,0,0,0,0,3059,1617,17059,284634,0,0,0,0,363,0,0,0,0,9.18733
467,1,X-a1-b0:X-a1-b0,5405,0,0,5405,0,4118,53125,984972,800,0,0,800,0,7.13125,0,0,7.13125,0
467,1,X-a1-b0:Y-a1-b0,0,0,0,0,6751,3969,53085,984970,0,0,0,0,823,0,0,0,0,8.44593
467,1,X-a0-b1:X-a0-b1,5257,0,0,5257,0,4097,52880,1000864,831,0,0,831,0,6.6787,0,0,6.6787,0
467,1,X-a0-b1:Y-a0-b1,0,0,0,0,6881,4101,52997,1000868,0,0,0,0,794,0,0,0,0,8.30605
467,1,X-a1-b1:X-a1-b1,12251,0,0,12251,0,10434,163316,3306985,1781,0,0,1781,0,6.51039,0,0,6.51039,0
467,1,X-a1-b1:Y-a1-b1,0,0,0,0,15059,10725,163251,3306983,0,0,0,0,1790,0,0,0,0,7.7838
467,1,Other,71933,444,4231,67258,89808,110720,1473586,27987592,11004,112,640,10252,10833,6.69529,20.5357,10.2312,6.32335,8.44374
468,1,X-a0-b0:X-a0-b0,2281,77,679,1525,0,1623,16946,289689,342,21,95,226,0,7.83041,20,10.7263,5.4823,0
468,1,X-a0-b0:Y-a0-b0,0,0,0,0,3026,1576,16749,289689,0,0,0,0,381,0,0,0,0,9.65354
468,1,X-a1-b0:X-a1-b0,5381,0,0,5381,0,4088,52844,992271,861,0,0,861,0,6.82346,0,0,6.82346,0
468,1,X-a1-b0:Y-a1-b0,0,0,0,0,6735,3994,52881,992272,0,0,0,0,785,0,0,0,0,8.42803
468,1,X-a0-b1:X-a0-b1,5298,0,0,5298,0,4063,52724,967662,771,0,0,771,0,6.71466,0,0,6.71466,0
468,1,X-a0-b1:Y-a0-b1,0,0,0,0,6833,4065,52847,967661,0,0,0,0,849,0,0,0,0,8.40636
468,1,X-a1-b1:X-a1-b1,12306,0,0,12306,0,10611,164745,3306139,1898,0,0,1898,0,6.17861,0,0,6.17861,0
468,1,X-a1-b1:Y-a1-b1,0,0,0,0,15300,10712,164904,3306144,0,0,0,0,1786,0,0,0,0,7.68141
468,1,Other,72243,459,4157,67627,89895,110108,1471694,27757015,10568,92,641,9835,10863,6.73789,21,10.2309,6.37682,8.39888
469,1,X-a0-b0:X-a0-b0,2248,67,666,1515,0,1562,16732,278718,348,27,87,234,0,7.32184,21.7037,8.77011,5.12393,0
469,1,X-a0-b0:Y-a0-b0,0,0,0,0,2965,1546,16535,278711,0,0,0,0,366,0,0,0,0,9.69399
469,1,X-a1-b0:X-a1-b0,5346,0,0,5346,0,3997,52694,972616,813,0,0,813,0,6.53752,0,0,6.53752,0
469,1,X-a1-b0:Y-a1-b0,0,0,0,0,6700,3984,52641,972612,0,0,0,0,807,0,0,0,0,8.84015
469,1,X-a0-b1:X-a0-b1,5307,0,0,5307,0,3992,52457,970373,798,0,0,798,0,6.77068,0,0,6.77068,0
469,1,X-a0-b1:Y-a0-b1,0,0,0,0,6822,4152,52521,970376,0,0,0,0,823,0,0,0,0,8.68044
469,1,X-a1-b1:X-a1-b1,12479,0,0,12479,0,10751,166009,3394386,1810,0,0,1810,0,6.30276,0,0,6.30276,0
469,1,X-a1-b1:Y-a1-b1,0,0,0,0,15518,10871,166688,3394394,0,0,0,0,1766,0,0,0,0,7.80125
469,1,Other,71970,462,4220,67288,89794,110050,1470431,27592071,10891,86,586,10219,10844,6.69268,20.8488,10.1672,6.3743,8.40243
470,1,X-a0-b0:X-a0-b0,2209,64,653,1492,0,1538,16555,273968,342,16,96,230,0,7.57018,22.125,10.1042,5.5,0
470,1,X-a0-b0:Y-a0-b0,0,0,0,0,2902,1532,16159,273962,0,0,0,0,394,0,0,0,0,9.6802
470,1,X-a1-b0:X-a1-b0,5333,0,0,5333,0,4017,52677,990202,781,0,0,781,0,6.77465,0,0,6.77465,0
470,1,X-a1-b0:Y-a1-b0,0,0,0,0,6679,3975,52558,990204,0,0,0,0,815,0,0,0,0,8.92393
470,1,X-a0-b1:X-a0-b1,5326,0,0,5326,0,3986,52219,976848,773,0,0,773,0,6.66106,0,0,6.66106,0
470,1,X-a0-b1:Y-a0-b1,0,0,0,0,6834,4166,52380,976845,0,0,0,0,784,0,0,0,0,8.48597
470,1,X-a1-b1:X-a1-b1,12644,0,0,12644,0,10901,167802,3466243,1845,0,0,1845,0,6.48347,0,0,6.48347,0
470,1,X-a1-b1:Y-a1-b1,0,0,0,0,15772,10869,168213,3466247,0,0,0,0,1846,0,0,0,0,7.9247
470,1,Other,71797,437,4310,67050,89440,109800,1468361,27861142,10821,99,597,10125,10940,6.6553,20.4444,9.88777,6.32988,8.37733
471,1,X-a0-b0:X-a0-b0,2230,69,638,1523,0,1549,16209,277683,303,12,89,202,0,6.83168,18.8333,9.48315,4.9505,0
471,1,X-a0-b0:Y-a0-b0,0,0,0,0,2829,1527,15877,277689,0,0,0,0,363,0,0,0,0,9.35813
471,1,X-a1-b0:X-a1-b0,5384,0,0,5384,0,4077,52318,989491,756,0,0,756,0,6.59524,0,0,6.59524,0
471,1,X-a1-b0:Y-a1-b0,0,0,0,0,6639,3975,52356,989492,0,0,0,0,803,0,0,0,0,8.79826
471,1,X-a0-b1:X-a0-b1,5355,0,0,5355,0,3911,52137,968663,768,0,0,768,0,6.94661,0,0,6.94661,0
471,1,X-a0-b1:Y-a0-b1,0,0,0,0,6789,4158,52142,968667,0,0,0,0,820,0,0,0,0,8.50976
471,1,X-a1-b1:X-a1-b1,12868,0,0,12868,0,11015,169240,3399940,1889,0,0,1889,0,6.42721,0,0,6.42721,0
471,1,X-a1-b1:Y-a1-b1,0,0,0,0,16022,10945,169896,3399940,0,0,0,0,1846,0,0,0,0,7.65222
471,1,Other,71901,439,4354,67108,89469,109503,1466013,27967330,10662,87,622,9953,10555,6.64228,20.9655,10.3682,6.28424,8.31037
472,1,X-a0-b0:X-a0-b0,2239,76,642,1521,0,1511,15926,268212,322,11,92,219,0,7.09006,21.4545,9.70652,5.26941,0
472,1,X-a0-b0:Y-a0-b0,0,0,0,0,2805,1441,15520,268207,0,0,0,0,344,0,0,0,0,9.27326
472,1,X-a1-b0:X-a1-b0,5371,0,0,5371,0,4013,52218,994827,840,0,0,840,0,6.65,0,0,6.65,0
472,1,X-a1-b0:Y-a1-b0,0,0,0,0,6615,3902,52300,994830,0,0,0,0,822,0,0,0,0,8.34428
472,1,X-a0-b1:X-a0-b1,5338,0,0,5338,0,3848,52040,982616,797,0,0,797,0,6.3325,0,0,6.3325,0
472,1,X-a0-b1:Y-a0-b1,0,0,0,0,6755,4177,51848,982616,0,0,0,0,796,0,0,0,0,8.98116
472,1,X-a1-b1:X-a1-b1,13077,0,0,13077,0,11206,170527,3490635,1909,0,0,1909,0,6.20587,0,0,6.20587,0
472,1,X-a1-b1:Y-a1-b1,0,0,0,0,16191,11241,171099,3490633,0,0,0,0,1852,0,0,0,0,7.80022
472,1,Other,71671,429,4325,66917,89419,109229,1465027,27752737,10739,97,628,10014,10719,6.70984,20.732,10.2882,6.34961,8.17576
473,1,X-a0-b0:X-a0-b0,2192,81,623,1488,0,1507,15669,263009,330,11,105,214,0,7.21818,22.9091,9.80952,5.14019,0
473,1,X-a0-b0:Y-a0-b0,0,0,0,0,2731,1433,15284,263009,0,0,0,0,347,0,0,0,0,9.22478
473,1,X-a1-b0:X-a1-b0,5302,0,0,5302,0,3960,52260,996720,829,0,0,829,0,6.56815,0,0,6.56815,0
473,1,X-a1-b0:Y-a1-b0,0,0,0,0,6547,4009,52213,996717,0,0,0,0,815,0,0,0,0,8.42454
473,1,X-a0-b1:X-a0-b1,5276,0,0,5276,0,3896,51764,986847,817,0,0,817,0,6.74663,0,0,6.74663,0
473,1,X-a0-b1:Y-a0-b1,0,0,0,0,6811,4163,51682,986845,0,0,0,0,824,0,0,0,0,8.37985
473,1,X-a1-b1:X-a1-b1,13335,0,0,13335,0,11236,172263,3567887,1917,0,0,1917,0,6.33125,0,0,6.33125,0
473,1,X-a1-b1:Y-a1-b1,0,0,0,0,16444,11254,172788,3567886,0,0,0,0,1883,0,0,0,0,7.86298
473,1,Other,71706,435,4274,66997,89520,108858,1462595,28076876,10598,77,647,9874,10688,6.69872,20.2597,10.051,6.3733,8.53499
474,1,X-a0-b0:X-a0-b0,2150,86,606,1458,0,1435,15445,269055,327,9,99,219,0,6.95107,18.7778,9.83838,5.15982,0
474,1,X-a0-b0:Y-a0-b0,0,0,0,0,2685,1392,14992,269057,0,0,0,0,347,0,0,0,0,8.9049
474,1,X-a1-b0:X-a1-b0,5268,0,0,5268,0,3940,52082,995025,790,0,0,790,0,6.64684,0,0,6.64684,0
474,1,X-a1-b0:Y-a1-b0,0,0,0,0,6477,4018,52144,995023,0,0,0,0,804,0,0,0,0,8.30473
474,1,X-a0-b1:X-a0-b1,5248,0,0,5248,0,3844,51703,965873,787,0,0,787,0,6.93011,0,0,6.93011,0
474,1,X-a0-b1:Y-a0-b1,0,0,0,0,6797,4082,51599,965876,0,0,0,0,822,0,0,0,0,8.72506
474,1,X-a1-b1:X-a1-b1,13488,0,0,13488,0,11304,173827,3591198,1979,0,0,1979,0,6.17585,0,0,6.17585,0
474,1,X-a1-b1:Y-a1-b1,0,0,0,0,16635,11301,174646,3591195,0,0,0,0,1945,0,0,0,0,7.74447
474,1,Other,71493,435,4214,66844,89395,109109,1459491,28063139,10785,101,668,10016,10659,6.73769,21.2178,10.2994,6.35413,8.33699
475,1,X-a0-b0:X-a0-b0,2160,82,627,1451,0,1339,15234,262983,298,19,69,210,0,7.45638,22.3158,10.3188,5.17143,0
475,1,X-a0-b0:Y-a0-b0,0,0,0,0,2665,1372,14741,262986,0,0,0,0,295,0,0,0,0,9.06102
475,1,X-a1-b0:X-a1-b0,5277,0,0,5277,0,3873,51960,998305,818,0,0,818,0,6.49266,0,0,6.49266,0
475,1,X-a1-b0:Y-a1-b0,0,0,0,0,6471,3979,52047,998307,0,0,0,0,775,0,0,0,0,8.42839
475,1,X-a0-b1:X-a0-b1,5232,0,0,5232,0,3898,51386,973118,736,0,0,736,0,6.80707,0,0,6.80707,0
475,1,X-a0-b1:Y-a0-b1,0,0,0,0,6758,4098,51362,973114,0,0,0,0,802,0,0,0,0,8.3192
475,1,X-a1-b1:X-a1-b1,13586,0,0,13586,0,11544,175256,3655932,2025,0,0,2025,0,6.37975,0,0,6.37975,0
475,1,X-a1-b1:Y-a1-b1,0,0,0,0,16835,11515,176208,3655932,0,0,0,0,1939,0,0,0,0,7.80093
475,1,Other,71455,440,4117,66898,89236,109008,1458858,28353738,10695,79,645,9971,10717,6.69322,19.4937,10.0977,6.37158,8.35159
476,1,X-a0-b0:X-a0-b0,2113,85,627,1401,0,1320,14946,249376,325,12,101,212,0,6.98154,17.5,9.58416,5.14623,0
476,1,X-a0-b0:Y-a0-b0,0,0,0,0,2620,1368,14428,249372,0,0,0,0,321,0,0,0,0,9.5296
476,1,X-a1-b0:X-a1-b0,5292,0,0,5292,0,3930,51839,974411,749,0,0,749,0,6.76368,0,0,6.76368,0
476,1,X-a1-b0:Y-a1-b0,0,0,0,0,6439,4081,51637,974406,0,0,0,0,775,0,0,0,0,8.48774
476,1,X-a0-b1:X-a0-b1,5226,0,0,5226,0,3965,51036,977063,755,0,0,755,0,6.81457,0,0,6.81457,0
476,1,X-a0-b1:Y-a0-b1,0,0,0,0,6749,4094,51150,977071,0,0,0,0,796,0,0,0,0,8.32915
476,1,X-a1-b1:X-a1-b1,13742,0,0,13742,0,11640,176812,3684224,2065,0,0,2065,0,6.29927,0,0,6.29927,0
476,1,X-a1-b1:Y-a1-b1,0,0,0,0,17106,11523,177669,3684227,0,0,0,0,2009,0,0,0,0,7.94276
476,1,Other,71380,429,4050,66901,89029,109362,1455869,28258002,10616,84,645,9887,10659,6.75217,20.4286,10.5209,6.39011,8.38249
477,1,X-a0-b0:X-a0-b0,2055,81,604,1370,0,1272,14612,248760,330,20,96,214,0,7.44545,21.55,9.38542,5.25701,0
477,1,X-a0-b0:Y-a0-b0,0,0,0,0,2535,1297,14252,248763,0,0,0,0,345,0,0,0,0,9.05797
477,1,X-a1-b0:X-a1-b0,5187,0,0,5187,0,3903,51957,987166,809,0,0,809,0,6.99011,0,0,6.99011,0
477,1,X-a1-b0:Y-a1-b0,0,0,0,0,6542,3986,51344,987162,0,0,0,0,745,0,0,0,0,8.31275
477,1,X-a0-b1:X-a0-b1,5244,0,0,5244,0,3993,50773,973464,786,0,0,786,0,6.61578,0,0,6.61578,0
477,1,X-a0-b1:Y-a0-b1,0,0,0,0,6850,3957,51043,973461,0,0,0,0,798,0,0,0,0,8.63033
477,1,X-a1-b1:X-a1-b1,13968,0,0,13968,0,11811,178377,3777093,1957,0,0,1957,0,6.4374,0,0,6.4374,0
477,1,X-a1-b1:Y-a1-b1,0,0,0,0,17219,11925,179327,3777095,0,0,0,0,1963,0,0,0,0,7.91187
477,1,Other,71156,412,3989,66755,88946,109315,1454777,28266285,10715,102,608,10005,10701,6.68847,20.6961,10.2122,6.33153,8.35128
478,1,X-a0-b0:X-a0-b0,2011,80,575,1356,0,1244,14348,248018,294,15,90,189,0,7.10204,18.4667,9.52222,5.04762,0
478,1,X-a0-b0:Y-a0-b0,0,0,0,0,2520,1297,13872,248019,0,0,0,0,280,0,0,0,0,9.09286
478,1,X-a1-b0:X-a1-b0,5142,0,0,5142,0,3978,51712,974965,787,0,0,787,0,6.71537,0,0,6.71537,0
478,1,X-a1-b0:Y-a1-b0,0,0,0,0,6513,4007,51110,974963,0,0,0,0,778,0,0,0,0,8.58483
478,1,X-a0-b1:X-a0-b1,5194,0,0,5194,0,4007,50426,978764,760,0,0,760,0,6.64342,0,0,6.64342,0
478,1,X-a0-b1:Y-a0-b1,0,0,0,0,6759,3974,50701,978761,0,0,0,0,836,0,0,0,0,8.51316
478,1,X-a1-b1:X-a1-b1,14106,0,0,14106,0,11933,180278,3809400,2085,0,0,2085,0,6.35012,0,0,6.35012,0
478,1,X-a1-b1:Y-a1-b1,0,0,0,0,17367,12037,181157,3809397,0,0,0,0,2071,0,0,0,0,7.63351
478,1,Other,71021,411,3955,66655,88994,108687,1452192,28441954,10715,90,612,10013,10645,6.73794,20.8111,10.2075,6.39938,8.30221
479,1,X-a0-b0:X-a0-b0,1939,69,566,1304,0,1205,13997,245472,319,22,95,202,0,8.19122,20.6818,10.2632,5.85644,0
479,1,X-a0-b0:Y-a0-b0,0,0,0,0,2490,1257,13715,245480,0,0,0,0,302,0,0,0,0,9.40066
479,1,X-a1-b0:X-a1-b0,5130,0,0,5130,0,3934,51343,974212,776,0,0,776,0,6.66624,0,0,6.66624,0
479,1,X-a1-b0:Y-a1-b0,0,0,0,0,6456,3979,51034,974218,0,0,0,0,816,0,0,0,0,8.2402
479,1,X-a0-b1:X-a0-b1,5144,0,0,5144,0,4066,50157,986288,782,0,0,782,0,6.98465,0,0,6.98465,0
479,1,X-a0-b1:Y-a0-b1,0,0,0,0,6733,4034,50436,986283,0,0,0,0,794,0,0,0,0,8.66247
479,1,X-a1-b1:X-a1-b1,14286,0,0,14286,0,11966,182390,3866307,2114,0,0,2114,0,6.45648,0,0,6.45648,0
479,1,X-a1-b1:Y-a1-b1,0,0,0,0,17691,12088,182943,3866302,0,0,0,0,2037,0,0,0,0,7.63967
479,1,Other,70854,417,3932,66505,89226,108800,1450999,28470994,10559,74,576,9909,10360,6.70461,20.7838,10.1215,6.40085,8.36998
480,1,X-a0-b0:X-a0-b0,1893,64,550,1279,0,1159,13719,239452,298,19,89,190,0,7.9698,19.9474,9.67416,5.97368,0
480,1,X-a0-b0:Y-a0-b0,0,0,0,0,2442,1298,13435,239453,0,0,0,0,303,0,0,0,0,8.77228
480,1,X-a1-b0:X-a1-b0,5138,0,0,5138,0,3866,50953,969432,764,0,0,764,0,6.53534,0,0,6.53534,0
480,1,X-a1-b0:Y-a1-b0,0,0,0,0,6526,3879,50632,969430,0,0,0,0,784,0,0,0,0,8.71684
480,1,X-a0-b1:X-a0-b1,5186,0,0,5186,0,4011,50170,988904,767,0,0,767,0,6.66493,0,0,6.66493,0
480,1,X-a0-b1:Y-a0-b1,0,0,0,0,6726,3964,50240,988904,0,0,0,0,777,0,0,0,0,8.29601
480,1,X-a1-b1:X-a1-b1,14411,0,0,14411,0,12085,184276,3947942,2176,0,0,2176,0,6.29274,0,0,6.29274,0
480,1,X-a1-b1:Y-a1-b1,0,0,0,0,17900,12215,184535,3947946,0,0,0,0,2120,0,0,0,0,8.12736
480,1,Other,71207,411,3953,66843,89177,108614,1447798,28469273,10351,91,577,9683,10718,6.68148,20.1978,10.1248,6.34927,8.49869
481,1,X-a0-b0:X-a0-b0,1890,72,549,1269,0,1180,13473,235074,239,7,75,157,0,7.66946,20.8571,10.3867,5.78344,0
481,1,X-a0-b0:Y-a0-b0,0,0,0,0,2347,1256,13194,235070,0,0,0,0,320,0,0,0,0,8.93437
481,1,X-a1-b0:X-a1-b0,5096,0,0,5096,0,3910,50576,968397,783,0,0,783,0,6.86462,0,0,6.86462,0
481,1,X-a1-b0:Y-a1-b0,0,0,0,0,6510,3849,50228,968392,0,0,0,0,773,0,0,0,0,8.61837
481,1,X-a0-b1:X-a0-b1,5242,0,0,5242,0,3928,50134,997486,747,0,0,747,0,6.94511,0,0,6.94511,0
481,1,X-a0-b1:Y-a0-b1,0,0,0,0,6745,3934,50136,997484,0,0,0,0,758,0,0,0,0,8.32322
481,1,X-a1-b1:X-a1-b1,14585,0,0,14585,0,12136,186274,3963246,2180,0,0,2180,0,6.22431,0,0,6.22431,0
481,1,X-a1-b1:Y-a1-b1,0,0,0,0,18064,12291,186469,3963247,0,0,0,0,2203,0,0,0,0,7.89741
481,1,Other,71166,425,3998,66743,88979,108390,1444961,28485284,10522,81,588,9853,10835,6.69122,20.2346,10.4082,6.35806,8.32524
482,1,X-a0-b0:X-a0-b0,1823,66,560,1197,0,1180,13313,235637,291,17,84,190,0,7.09278,19.8235,8.83333,5.18421,0
482,1,X-a0-b0:Y-a0-b0,0,0,0,0,2331,1176,12923,235635,0,0,0,0,270,0,0,0,0,9.28148
482,1,X-a1-b0:X-a1-b0,5126,0,0,5126,0,3878,50352,983607,761,0,0,761,0,6.77398,0,0,6.77398,0
482,1,X-a1-b0:Y-a1-b0,0,0,0,0,6451,3889,49961,983609,0,0,0,0,811,0,0,0,0,8.11221
482,1,X-a0-b1:X-a0-b1,5179,0,0,5179,0,3875,50009,971137,796,0,0,796,0,6.92462,0,0,6.92462,0
482,1,X-a0-b1:Y-a0-b1,0,0,0,0,6669,3847,50060,971134,0,0,0,0,861,0,0,0,0,8.46225
482,1,X-a1-b1:X-a1-b1,14773,0,0,14773,0,12256,188199,4024920,2135,0,0,2135,0,6.23326,0,0,6.23326,0
482,1,X-a1-b1:Y-a1-b1,0,0,0,0,18227,12359,188804,4024923,0,0,0,0,2150,0,0,0,0,7.65953
482,1,Other,70939,445,3938,66556,88797,108798,1442561,28562923,10504,73,622,9809,10655,6.75324,19.8904,10.119,6.44204,8.46204
483,1,X-a0-b0:X-a0-b0,1779,62,539,1178,0,1197,12992,233230,276,11,92,173,0,7.84783,24.3636,9.65217,5.83815,0
483,1,X-a0-b0:Y-a0-b0,0,0,0,0,2289,1152,12625,233230,0,0,0,0,282,0,0,0,0,8.88653
483,1,X-a1-b0:X-a1-b0,5101,0,0,5101,0,3935,50064,969105,799,0,0,799,0,6.87109,0,0,6.87109,0
483,1,X-a1-b0:Y-a1-b0,0,0,0,0,6399,3895,49983,969105,0,0,0,0,805,0,0,0,0,8.57391
483,1,X-a0-b1:X-a0-b1,5210,0,0,5210,0,3769,49854,966092,772,0,0,772,0,6.79793,0,0,6.79793,0
483,1,X-a0-b1:Y-a0-b1,0,0,0,0,6647,3729,49689,966086,0,0,0,0,815,0,0,0,0,8.61841
483,1,X-a1-b1:X-a1-b1,14823,0,0,14823,0,12468,190089,4104647,2253,0,0,2253,0,6.27652,0,0,6.27652,0
483,1,X-a1-b1:Y-a1-b1,0,0,0,0,18408,12459,190548,4104648,0,0,0,0,2204,0,0,0,0,7.93512
483,1,Other,71064,421,3896,66747,88660,108751,1440036,28606138,10581,100,594,9887,10702,6.83007,21.12,9.99495,6.4954,8.30546
484,1,X-a0-b0:X-a0-b0,1732,68,536,1128,0,1187,12736,226024,271,10,78,183,0,7.28782,18.5,9.64103,5.67213,0
484,1,X-a0-b0:Y-a0-b0,0,0,0,0,2278,1099,12470,226030,0,0,0,0,278,0,0,0,0,9.46403
484,1,X-a1-b0:X-a1-b0,5054,0,0,5054,0,3898,49822,979835,761,0,0,761,0,6.75296,0,0,6.75296,0
484,1,X-a1-b0:Y-a1-b0,0,0,0,0,6439,3832,49832,979830,0,0,0,0,731,0,0,0,0,8.32969
484,1,X-a0-b1:X-a0-b1,5192,0,0,5192,0,3742,49664,986722,755,0,0,755,0,6.8649,0,0,6.8649,0
484,1,X-a0-b1:Y-a0-b1,0,0,0,0,6577,3670,49603,986723,0,0,0,0,777,0,0,0,0,8.57786
484,1,X-a1-b1:X-a1-b1,15034,0,0,15034,0,12502,192291,4044125,2175,0,0,2175,0,6.35816,0,0,6.35816,0
484,1,X-a1-b1:Y-a1-b1,0,0,0,0,18725,12501,192559,4044127,0,0,0,0,2108,0,0,0,0,7.78178
484,1,Other,70794,430,3829,66535,88394,108569,1438081,28683279,10704,94,615,9995,10672,6.79634,20.3191,10.4569,6.44392,8.34492
485,1,X-a0-b0:X-a0-b0,1719,68,511,1140,0,1163,12504,231301,257,12,88,157,0,7.49027,20.6667,10.0455,5.05096,0
485,1,X-a0-b0:Y-a0-b0,0,0,0,0,2163,1070,12361,231310,0,0,0,0,324,0,0,0,0,9.41358
485,1,X-a1-b0:X-a1-b0,5093,0,0,5093,0,3885,49703,987216,757,0,0,757,0,6.77675,0,0,6.77675,0
485,1,X-a1-b0:Y-a1-b0,0,0,0,0,6381,3806,49585,987213,0,0,0,0,793,0,0,0,0,8.33165
485,1,X-a0-b1:X-a0-b1,5173,0,0,5173,0,3744,49417,971249,758,0,0,758,0,7.04222,0,0,7.04222,0
485,1,X-a0-b1:Y-a0-b1,0,0,0,0,6575,3576,49644,971250,0,0,0,0,756,0,0,0,0,8.37169
485,1,X-a1-b1:X-a1-b1,15165,0,0,15165,0,12542,193498,4162742,2275,0,0,2275,0,6.28967,0,0,6.28967,0
485,1,X-a1-b1:Y-a1-b1,0,0,0,0,18888,12668,193826,4162747,0,0,0,0,2232,0,0,0,0,7.79839
485,1,Other,70792,423,3830,66539,88166,108423,1435442,28896888,10537,95,560,9882,10657,6.76454,20.8947,10.2321,6.4322,8.54706
