Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
388,1,X-a0-b1:Y-a1-b1,11280,7873,121651,1750130,1399,8.0143
388,1,Other,29497,17835,242628,3229307,3569,8.43458
389,1,X-a0-b0:Y-a1-b0,19095,11098,133841,1723767,2235,8.87383
389,1,X-a0-b0:Y-a0-b1,18804,10909,134743,1695841,2304,8.5651
389,1,X-a0-b0:Y-a1-b1,31482,19658,270180,3637947,3667,8.15408
389,1,X-a1-b0:Y-a1-b1,11678,7803,120969,1740576,1366,8.01537
389,1,X-a0-b1:Y-a1-b1,11479,7968,123275,1739401,1344,7.59747
389,1,Other,29491,17953,241874,3258288,3562,8.57973
390,1,X-a0-b0:Y-a1-b0,18939,11000,132742,1699893,2343,8.47674
390,1,X-a0-b0:Y-a0-b1,18625,10857,133144,1701971,2316,8.85449
390,1,X-a0-b0:Y-a1-b1,31450,19518,270586,3689850,3814,8.40115
390,1,X-a1-b0:Y-a1-b1,11716,7938,122301,1784793,1429,7.84115
390,1,X-a0-b1:Y-a1-b1,11671,7908,124132,1783820,1359,7.50993
390,1,Other,29356,18080,241804,3288994,3583,8.46749
391,1,X-a0-b0:Y-a1-b0,18737,10874,131564,1678470,2326,8.71066
391,1,X-a0-b0:Y-a0-b1,18510,10674,131956,1660113,2227,8.5604
391,1,X-a0-b0:Y-a1-b1,31511,19643,270540,3646306,3750,8.11707
391,1,X-a1-b0:Y-a1-b1,11778,8010,123544,1832492,1447,8.08155
391,1,X-a0-b1:Y-a1-b1,11814,7953,125052,1775010,1366,7.49195
391,1,Other,29329,18029,241639,3284756,3486,8.44521
392,1,X-a0-b0:Y-a1-b0,18659,10813,130259,1712675,2242,8.72257
392,1,X-a0-b0:Y-a0-b1,18357,10612,130367,1677622,2207,8.62166
392,1,X-a0-b0:Y-a1-b1,31695,19637,270455,3734364,3700,8.34
392,1,X-a1-b0:Y-a1-b1,11926,8050,125568,1860890,1376,7.47384
392,1,X-a0-b1:Y-a1-b1,11960,7981,126004,1834187,1428,7.86555
392,1,Other,29120,17982,241687,3336968,3616,8.59569
393,1,X-a0-b0:Y-a1-b0,18504,10814,129179,1684685,2271,8.6288
393,1,X-a0-b0:Y-a0-b1,18182,10511,128843,1708201,2246,8.72974
393,1,X-a0-b0:Y-a1-b1,31571,19766,269981,3734496,3888,8.23097
393,1,X-a1-b0:Y-a1-b1,12041,8216,126498,1874803,1406,7.87767
393,1,X-a0-b1:Y-a1-b1,12089,8046,126998,1874185,1411,7.48972
393,1,Other,29041,18014,241462,3417329,3545,8.41439
394,1,X-a0-b0:Y-a1-b0,18374,10626,127893,1685883,2273,8.63704
394,1,X-a0-b0:Y-a0-b1,18072,10419,127994,1684886,2214,8.55285
394,1,X-a0-b0:Y-a1-b1,31511,20058,269675,3746953,3809,8.29194
394,1,X-a1-b0:Y-a1-b1,12255,8324,127869,1947879,1388,7.81268
394,1,X-a0-b1:Y-a1-b1,12077,8367,127779,1812481,1471,7.80693
394,1,Other,29156,17914,242072,3370949,3453,8.56096
395,1,X-a0-b0:Y-a1-b0,18132,10684,126989,1656649,2252,8.41519
395,1,X-a0-b0:Y-a0-b1,17879,10353,127109,1664608,2224,8.74101
395,1,X-a0-b0:Y-a1-b1,31512,20095,269398,3741740,3821,8.27297
395,1,X-a1-b0:Y-a1-b1,12394,8375,129666,1906116,1424,8.00843
395,1,X-a0-b1:Y-a1-b1,12241,8402,128117,1878686,1410,7.84894
395,1,Other,29073,17965,242013,3377399,3543,8.34208
396,1,X-a0-b0:Y-a1-b0,17991,10537,125845,1660147,2226,8.57412
396,1,X-a0-b0:Y-a0-b1,17740,10235,126221,1688132,2130,8.78592
396,1,X-a0-b0:Y-a1-b1,31713,20131,269489,3748490,3749,8.36543
396,1,X-a1-b0:Y-a1-b1,12490,8477,130828,1919829,1500,7.91267
396,1,X-a0-b1:Y-a1-b1,12395,8495,128951,1922728,1433,7.80042
396,1,Other,29071,17856,241967,3444443,3462,8.37435
397,1,X-a0-b0:Y-a1-b0,17905,10487,124485,1682866,2177,8.58199
397,1,X-a0-b0:Y-a0-b1,17469,10180,125370,1648964,2236,8.6619
397,1,X-a0-b0:Y-a1-b1,31834,20125,269088,3788108,3758,8.1876
397,1,X-a1-b0:Y-a1-b1,12584,8476,131599,1970686,1519,7.81896
397,1,X-a0-b1:Y-a1-b1,12469,8584,130136,1907235,1490,7.67718
397,1,Other,29121,17884,242174,3439594,3454,8.3978
398,1,X-a0-b0:Y-a1-b0,17789,10357,123535,1650991,2200,8.69091
398,1,X-a0-b0:Y-a0-b1,17373,10053,124087,1634966,2101,8.48263
398,1,X-a0-b0:Y-a1-b1,32026,19890,269119,3801634,3809,8.34208
398,1,X-a1-b0:Y-a1-b1,12742,8581,132662,1984866,1536,8.29427
398,1,X-a0-b1:Y-a1-b1,12694,8512,130902,1937406,1488,8.18347
398,1,Other,29229,17958,242295,3422878,3409,8.28865
399,1,X-a0-b0:Y-a1-b0,17670,10186,122809,1642571,2146,8.87978
399,1,X-a0-b0:Y-a0-b1,17260,9986,122818,1638351,2065,8.6586
399,1,X-a0-b0:Y-a1-b1,32041,19770,269325,3792600,3833,8.34438
399,1,X-a1-b0:Y-a1-b1,12936,8588,134021,2022129,1458,7.65432
399,1,X-a0-b1:Y-a1-b1,12866,8714,131607,1985562,1456,7.67376
399,1,Other,29245,17981,241950,3507144,3444,8.58072
400,1,X-a0-b0:Y-a1-b0,17607,10065,121579,1628788,2067,8.49492
400,1,X-a0-b0:Y-a0-b1,17098,10020,121657,1645145,2094,8.7999
400,1,X-a0-b0:Y-a1-b1,32054,19800,268950,3762590,3824,8.18828
400,1,X-a1-b0:Y-a1-b1,13004,8568,135081,1992602,1607,7.94026
400,1,X-a0-b1:Y-a1-b1,12991,8827,132355,1979528,1532,7.7611
400,1,Other,29252,17897,242527,3472511,3387,8.24742
401,1,X-a0-b0:Y-a1-b0,17510,9975,120615,1623813,2131,8.66776
401,1,X-a0-b0:Y-a0-b1,16979,10063,120555,1640519,2069,8.64427
401,1,X-a0-b0:Y-a1-b1,31986,19786,269221,3805929,3942,8.08929
401,1,X-a1-b0:Y-a1-b1,13099,8804,135997,2015805,1535,7.75961
401,1,X-a0-b1:Y-a1-b1,13089,8811,133845,1982075,1570,7.74268
401,1,Other,29117,17970,243242,3453067,3540,8.43757
402,1,X-a0-b0:Y-a1-b0,17476,9871,119485,1644080,2023,8.73999
402,1,X-a0-b0:Y-a0-b1,16951,9993,119602,1637763,1971,8.77981
402,1,X-a0-b0:Y-a1-b1,32036,19830,269174,3856944,3812,8.37146
402,1,X-a1-b0:Y-a1-b1,13172,8946,136865,2079462,1568,8.01658
402,1,X-a0-b1:Y-a1-b1,13185,9080,134793,2069311,1558,7.72336
402,1,Other,29118,17827,242942,3586565,3537,8.26915
403,1,X-a0-b0:Y-a1-b0,17237,9713,118760,1580980,2141,8.461
403,1,X-a0-b0:Y-a0-b1,16848,9843,118804,1608496,2087,8.70915
403,1,X-a0-b0:Y-a1-b1,32021,19893,268726,3786129,3823,8.08998
403,1,X-a1-b0:Y-a1-b1,13290,9086,137834,2055387,1535,7.75961
403,1,X-a0-b1:Y-a1-b1,13440,9137,135842,2046435,1558,8.06547
403,1,Other,29066,17744,243309,3501567,3515,8.25633
404,1,X-a0-b0:Y-a1-b0,17101,9728,117309,1606158,2064,8.91085
404,1,X-a0-b0:Y-a0-b1,16777,9711,118118,1614807,2040,8.66618
404,1,X-a0-b0:Y-a1-b1,31922,19903,268436,3835804,3899,8.19877
404,1,X-a1-b0:Y-a1-b1,13457,9141,138967,2088393,1555,7.95756
404,1,X-a0-b1:Y-a1-b1,13551,9232,137022,2081179,1600,7.97625
404,1,Other,29012,17785,243543,3558505,3467,8.40554
405,1,X-a0-b0:Y-a1-b0,16986,9628,116357,1623346,2041,8.68349
405,1,X-a0-b0:Y-a0-b1,16609,9626,117259,1626638,2084,8.59693
405,1,X-a0-b0:Y-a1-b1,31961,19898,267763,3941122,3855,8.30921
405,1,X-a1-b0:Y-a1-b1,13668,9118,139992,2172404,1596,7.90038
405,1,X-a0-b1:Y-a1-b1,13608,9394,137940,2131586,1591,7.80578
405,1,Other,28970,17861,243296,3662751,3568,8.54232
406,1,X-a0-b0:Y-a1-b0,16686,9453,115126,1598780,2133,8.77637
406,1,X-a0-b0:Y-a0-b1,16451,9596,116162,1588707,2037,8.76289
406,1,X-a0-b0:Y-a1-b1,32032,19888,267503,3871679,3741,8.37664
406,1,X-a1-b0:Y-a1-b1,13791,9194,140884,2157819,1648,8.18629
406,1,X-a0-b1:Y-a1-b1,13794,9472,138557,2126654,1602,7.91885
406,1,Other,28889,17887,243944,3625237,3451,8.30919
407,1,X-a0-b0:Y-a1-b0,16450,9532,114109,1561308,2027,8.57129
407,1,X-a0-b0:Y-a0-b1,16370,9439,114756,1575803,1952,8.67828
407,1,X-a0-b0:Y-a1-b1,32035,20013,267064,3875273,3819,8.32731
407,1,X-a1-b0:Y-a1-b1,13923,9279,141770,2152999,1632,7.91115
407,1,X-a0-b1:Y-a1-b1,14043,9421,139176,2165550,1614,7.92627
407,1,Other,28833,17758,244214,3619773,3505,8.41683
408,1,X-a0-b0:Y-a1-b0,16468,9356,113125,1597830,1954,9.01382
408,1,X-a0-b0:Y-a0-b1,16328,9268,113722,1608471,1927,8.68552
408,1,X-a0-b0:Y-a1-b1,32028,20089,266674,3991004,3812,8.25997
408,1,X-a1-b0:Y-a1-b1,14080,9325,142636,2198536,1640,7.96219
408,1,X-a0-b1:Y-a1-b1,14216,9451,140524,2239323,1622,8.04069
408,1,Other,28663,17767,244762,3705533,3569,8.2617
409,1,X-a0-b0:Y-a1-b0,16351,9238,112006,1553460,1973,8.5707
409,1,X-a0-b0:Y-a0-b1,16156,9097,112894,1542232,2005,8.5217
409,1,X-a0-b0:Y-a1-b1,32032,20183,266365,3871378,3904,8.63217
409,1,X-a1-b0:Y-a1-b1,14119,9616,143031,2242488,1704,7.92136
409,1,X-a0-b1:Y-a1-b1,14260,9551,141810,2243735,1743,7.6529
409,1,Other,28886,17623,245101,3725551,3331,8.53948
410,1,X-a0-b0:Y-a1-b0,16168,9232,110834,1553190,1988,8.77666
410,1,X-a0-b0:Y-a0-b1,15935,9008,111753,1579200,2018,8.70565
410,1,X-a0-b0:Y-a1-b1,32112,20113,265564,3962479,3808,8.28519
410,1,X-a1-b0:Y-a1-b1,14200,9708,144217,2231614,1691,7.58131
410,1,X-a0-b1:Y-a1-b1,14444,9549,143443,2256852,1706,7.87163
410,1,Other,28942,17559,246086,3712192,3388,8.32704
411,1,X-a0-b0:Y-a1-b0,15985,9028,109791,1566399,1991,8.7564
411,1,X-a0-b0:Y-a0-b1,15767,9128,110592,1561156,1922,8.56035
411,1,X-a0-b0:Y-a1-b1,32237,19958,265339,4043371,3807,8.28211
411,1,X-a1-b0:Y-a1-b1,14356,9821,144959,2346597,1658,8.04343
411,1,X-a0-b1:Y-a1-b1,14596,9600,144831,2286407,1670,7.83353
411,1,Other,28784,17848,246226,3764450,3446,8.34417
412,1,X-a0-b0:Y-a1-b0,15790,9073,108627,1544084,1943,8.74112
412,1,X-a0-b0:Y-a0-b1,15676,9149,109500,1540605,1874,8.59979
412,1,X-a0-b0:Y-a1-b1,32298,19788,265343,3950494,3838,8.18629
412,1,X-a1-b0:Y-a1-b1,14481,9945,146289,2335255,1716,8.01632
412,1,X-a0-b1:Y-a1-b1,14737,9704,145589,2322596,1700,7.89353
412,1,Other,28789,17818,246050,3806474,3462,8.35644
413,1,X-a0-b0:Y-a1-b0,15617,8955,107775,1547233,1905,8.71811
413,1,X-a0-b0:Y-a0-b1,15501,8969,108628,1562988,1908,8.68239
413,1,X-a0-b0:Y-a1-b1,32234,19741,264180,4019324,3977,8.31154
413,1,X-a1-b0:Y-a1-b1,14720,10066,147339,2341229,1761,7.69847
413,1,X-a0-b1:Y-a1-b1,14852,9744,146968,2353785,1752,7.94463
413,1,Other,28809,17749,247081,3827118,3453,8.27802
414,1,X-a0-b0:Y-a1-b0,15441,8839,106689,1561474,1979,8.7524
414,1,X-a0-b0:Y-a0-b1,15392,8917,107543,1556629,1861,8.63622
414,1,X-a0-b0:Y-a1-b1,32205,19725,263769,4046359,3877,8.23833
414,1,X-a1-b0:Y-a1-b1,14919,10165,147975,2396470,1703,8.13799
414,1,X-a0-b1:Y-a1-b1,14943,9812,147826,2359537,1739,8.10638
414,1,Other,28812,17814,247869,3825783,3390,8.48378
415,1,X-a0-b0:Y-a1-b0,15253,8875,105724,1542404,1862,8.8421
415,1,X-a0-b0:Y-a0-b1,15341,8821,106364,1527335,1852,8.82181
415,1,X-a0-b0:Y-a1-b1,32245,19687,263521,4068818,3832,8.20798
415,1,X-a1-b0:Y-a1-b1,15020,10300,149066,2475704,1786,8.15342
415,1,X-a0-b1:Y-a1-b1,15022,9851,148505,2417508,1778,7.96513
415,1,Other,28750,17801,248095,3898263,3555,8.52489
416,1,X-a0-b0:Y-a1-b0,15191,8695,105121,1544925,1860,8.74086
416,1,X-a0-b0:Y-a0-b1,15340,8631,105404,1544318,1808,8.37943
416,1,X-a0-b0:Y-a1-b1,32151,19711,263786,4081048,3855,8.25655
416,1,X-a1-b0:Y-a1-b1,15216,10170,150615,2451030,1782,8.01347
416,1,X-a0-b1:Y-a1-b1,15120,9886,149652,2444101,1842,8.23127
416,1,Other,28759,17740,248500,3919034,3459,8.26886
417,1,X-a0-b0:Y-a1-b0,15057,8488,104447,1512404,1832,8.74945
417,1,X-a0-b0:Y-a0-b1,15082,8637,104261,1532515,1893,8.67353
417,1,X-a0-b0:Y-a1-b1,32240,19611,263079,4046419,3805,8.49277
417,1,X-a1-b0:Y-a1-b1,15394,10089,151532,2450898,1848,7.85985
417,1,X-a0-b1:Y-a1-b1,15210,9972,150683,2467264,1796,8
417,1,Other,28751,17882,248607,3918471,3424,8.3455
418,1,X-a0-b0:Y-a1-b0,14912,8386,103258,1503800,1820,8.78736
418,1,X-a0-b0:Y-a0-b1,15000,8476,103546,1518164,1858,8.55059
418,1,X-a0-b0:Y-a1-b1,32126,19556,262643,4087214,3897,8.34026
418,1,X-a1-b0:Y-a1-b1,15445,10228,152476,2495815,1870,8.03743
418,1,X-a0-b1:Y-a1-b1,15248,10297,151757,2473044,1846,7.98754
418,1,Other,28736,18118,248641,3949840,3450,8.25594
419,1,X-a0-b0:Y-a1-b0,14796,8217,102417,1542454,1805,8.81219
419,1,X-a0-b0:Y-a0-b1,14884,8521,102360,1499536,1753,8.64746
419,1,X-a0-b0:Y-a1-b1,32161,19561,262232,4101127,3833,8.4203
419,1,X-a1-b0:Y-a1-b1,15546,10339,153444,2530637,1861,7.9151
419,1,X-a0-b1:Y-a1-b1,15333,10419,152873,2509855,1814,7.80926
419,1,Other,28784,18042,249480,3976965,3448,8.25029
420,1,X-a0-b0:Y-a1-b0,14686,8212,101788,1523149,1728,8.98032
420,1,X-a0-b0:Y-a0-b1,14741,8513,101100,1493804,1784,8.71749
420,1,X-a0-b0:Y-a1-b1,31995,19428,261764,4069172,3938,8.3644
420,1,X-a1-b0:Y-a1-b1,15666,10478,154447,2556872,1771,7.74365
420,1,X-a0-b1:Y-a1-b1,15507,10438,153935,2503223,1798,7.92269
420,1,Other,28771,17936,250666,4007620,3470,8.46657
421,1,X-a0-b0:Y-a1-b0,14452,8353,100752,1503381,1772,8.69639
421,1,X-a0-b0:Y-a0-b1,14651,8529,99990,1497353,1766,8.6761
421,1,X-a0-b0:Y-a1-b1,31888,19411,261238,4129596,3873,8.24968
421,1,X-a1-b0:Y-a1-b1,15830,10469,155550,2564150,1857,7.8056
421,1,X-a0-b1:Y-a1-b1,15606,10437,154418,2567547,1883,7.88476
421,1,Other,28804,17933,250973,4026931,3468,8.43454
422,1,X-a0-b0:Y-a1-b0,14353,8304,99749,1511428,1721,8.63684
422,1,X-a0-b0:Y-a0-b1,14521,8459,99018,1473102,1756,8.77107
422,1,X-a0-b0:Y-a1-b1,31775,19605,261200,4131078,3791,8.37879
422,1,X-a1-b0:Y-a1-b1,15888,10486,156670,2642575,1926,8.00831
422,1,X-a0-b1:Y-a1-b1,15798,10336,155422,2607816,1880,8.26117
422,1,Other,28910,17921,251140,4108454,3460,8.45116
423,1,X-a0-b0:Y-a1-b0,14142,8312,98976,1494189,1794,8.79097
423,1,X-a0-b0:Y-a0-b1,14464,8233,98021,1442998,1739,8.66072
423,1,X-a0-b0:Y-a1-b1,31763,19617,260545,4078818,3861,8.66693
423,1,X-a1-b0:Y-a1-b1,16055,10550,157350,2597810,1875,7.89653
423,1,X-a0-b1:Y-a1-b1,15990,10296,156615,2568527,1815,8.12452
423,1,Other,28992,18061,251448,4018424,3398,8.45556
424,1,X-a0-b0:Y-a1-b0,14047,8308,98228,1478827,1703,8.75807
424,1,X-a0-b0:Y-a0-b1,14290,8089,96638,1481713,1780,8.79663
424,1,X-a0-b0:Y-a1-b1,31643,19597,260016,4174012,3864,8.1633
424,1,X-a1-b0:Y-a1-b1,16192,10707,158340,2676466,1896,8.01688
424,1,X-a0-b1:Y-a1-b1,16141,10464,157875,2640974,1857,8.028
424,1,Other,28919,18114,251966,4139744,3476,8.30581
425,1,X-a0-b0:Y-a1-b0,14032,8187,97287,1475332,1679,8.84336
425,1,X-a0-b0:Y-a0-b1,14185,7958,95756,1452818,1755,8.71111
425,1,X-a0-b0:Y-a1-b1,31681,19656,259556,4136163,3790,8.23087
425,1,X-a1-b0:Y-a1-b1,16290,10790,159156,2710455,1941,7.96754
425,1,X-a0-b1:Y-a1-b1,16186,10668,158419,2690821,1998,8.13914
425,1,Other,28935,18148,252626,4183567,3469,8.4177
426,1,X-a0-b0:Y-a1-b0,13931,8146,96223,1450472,1707,8.7522
426,1,X-a0-b0:Y-a0-b1,14013,7869,94836,1420327,1748,8.78947
426,1,X-a0-b0:Y-a1-b1,31695,19612,259187,4111047,3911,8.4022
426,1,X-a1-b0:Y-a1-b1,16368,10910,160173,2649088,1929,8.00881
426,1,X-a0-b1:Y-a1-b1,16288,10962,159493,2649985,1880,7.95319
426,1,Other,29088,18288,253341,4077998,3349,8.32846
427,1,X-a0-b0:Y-a1-b0,13896,7960,95189,1435596,1638,8.79792
427,1,X-a0-b0:Y-a0-b1,13894,7834,93914,1442452,1636,8.90709
427,1,X-a0-b0:Y-a1-b1,31691,19394,258923,4124998,3853,8.16221
427,1,X-a1-b0:Y-a1-b1,16435,11040,160856,2706939,1990,7.98392
427,1,X-a0-b1:Y-a1-b1,16410,11143,160460,2697744,1886,8.16225
427,1,Other,29191,18364,253401,4136742,3457,8.31357
428,1,X-a0-b0:Y-a1-b0,13770,7802,94568,1450257,1712,8.83762
428,1,X-a0-b0:Y-a0-b1,13756,7778,93212,1424773,1669,8.79509
428,1,X-a0-b0:Y-a1-b1,31607,19549,258717,4179459,3788,8.28168
428,1,X-a1-b0:Y-a1-b1,16651,11000,162337,2805915,1934,8.1908
428,1,X-a0-b1:Y-a1-b1,16549,11129,161764,2765875,1955,8.05985
428,1,Other,29182,18430,254267,4269298,3480,8.38736
429,1,X-a0-b0:Y-a1-b0,13652,7666,93587,1409388,1679,8.63728
429,1,X-a0-b0:Y-a0-b1,13579,7746,92128,1406493,1701,8.63139
429,1,X-a0-b0:Y-a1-b1,31718,19636,257396,4142711,3744,8.43349
429,1,X-a1-b0:Y-a1-b1,16758,11188,163302,2727349,1989,8.01156
429,1,X-a0-b1:Y-a1-b1,16747,11138,162367,2755044,1951,8.16914
429,1,Other,29208,18338,254764,4194219,3517,8.28689
430,1,X-a0-b0:Y-a1-b0,13542,7514,92566,1422295,1670,8.88204
430,1,X-a0-b0:Y-a0-b1,13512,7692,91315,1426192,1573,9.02479
430,1,X-a0-b0:Y-a1-b1,31806,19530,257006,4120252,3725,8.53584
430,1,X-a1-b0:Y-a1-b1,16870,11109,164401,2790387,2045,7.6846
430,1,X-a0-b1:Y-a1-b1,16959,11160,163476,2770203,1970,8.19848
430,1,Other,29397,18368,255264,4251853,3441,8.41848
431,1,X-a0-b0:Y-a1-b0,13366,7563,91558,1442161,1645,8.8693
431,1,X-a0-b0:Y-a0-b1,13398,7619,90867,1393740,1622,8.74599
431,1,X-a0-b0:Y-a1-b1,31601,19366,256395,4204431,3912,8.24923
431,1,X-a1-b0:Y-a1-b1,16908,11154,164952,2919172,2046,7.96921
431,1,X-a0-b1:Y-a1-b1,17091,11182,164322,2830745,2015,7.93151
431,1,Other,29482,18335,255845,4337771,3497,8.35144
432,1,X-a0-b0:Y-a1-b0,13312,7520,90794,1371304,1538,8.6788
432,1,X-a0-b0:Y-a0-b1,13203,7520,89969,1400274,1674,8.76165
432,1,X-a0-b0:Y-a1-b1,31551,19189,255798,4158439,3841,8.38037
432,1,X-a1-b0:Y-a1-b1,17067,11296,166248,2858078,1958,7.97702
432,1,X-a0-b1:Y-a1-b1,17184,11330,165268,2827376,2056,7.6858
432,1,Other,29425,18293,256433,4305155,3564,8.15039
433,1,X-a0-b0:Y-a1-b0,13149,7410,89752,1384770,1614,8.5917
433,1,X-a0-b0:Y-a0-b1,13156,7377,88874,1372084,1600,8.88188
433,1,X-a0-b0:Y-a1-b1,31660,19154,255179,4116657,3740,8.39866
433,1,X-a1-b0:Y-a1-b1,17223,11424,167309,2838914,2062,8.1387
433,1,X-a0-b1:Y-a1-b1,17230,11398,165969,2844251,2109,7.89711
433,1,Other,29274,18581,256677,4318396,3596,8.12208
434,1,X-a0-b0:Y-a1-b0,13001,7315,88698,1422225,1591,8.7819
434,1,X-a0-b0:Y-a0-b1,13074,7362,88119,1392867,1566,9.14304
434,1,X-a0-b0:Y-a1-b1,31584,19229,254114,4211561,3802,8.28275
434,1,X-a1-b0:Y-a1-b1,17287,11589,168259,2938181,2099,8.03001
434,1,X-a0-b1:Y-a1-b1,17379,11547,166594,2920239,2025,8.00395
434,1,Other,29379,18463,257735,4427457,3531,8.4115
435,1,X-a0-b0:Y-a1-b0,12887,7173,88254,1347459,1557,8.40013
435,1,X-a0-b0:Y-a0-b1,12994,7287,87329,1357109,1546,8.84864
435,1,X-a0-b0:Y-a1-b1,31598,19212,253555,4131567,3678,8.35155
435,1,X-a1-b0:Y-a1-b1,17387,11568,169218,2927735,2074,8.02363
435,1,X-a0-b1:Y-a1-b1,17560,11546,167538,2936151,2050,7.95073
435,1,Other,29638,18546,258518,4467692,3390,8.31445
436,1,X-a0-b0:Y-a1-b0,12788,7172,87028,1357942,1540,8.79675
436,1,X-a0-b0:Y-a0-b1,12863,7202,86365,1357037,1556,9.05463
436,1,X-a0-b0:Y-a1-b1,31489,19281,251519,4107221,3793,8.2821
436,1,X-a1-b0:Y-a1-b1,17538,11781,170095,2955100,2051,7.97562
436,1,X-a0-b1:Y-a1-b1,17805,11627,168242,2885228,2029,8.19468
436,1,Other,29557,18597,259341,4437792,3606,8.26012
437,1,X-a0-b0:Y-a1-b0,12599,7212,86054,1354825,1545,8.65113
437,1,X-a0-b0:Y-a0-b1,12763,7085,85519,1365471,1524,8.76509
437,1,X-a0-b0:Y-a1-b1,31513,19115,250632,4180098,3729,8.45803
437,1,X-a1-b0:Y-a1-b1,17707,11840,171384,3019741,2124,8.0791
437,1,X-a0-b1:Y-a1-b1,17871,11701,169084,3023404,2124,8.18597
437,1,Other,29825,18498,260413,4493671,3388,8.35006
438,1,X-a0-b0:Y-a1-b0,12434,7166,85102,1362668,1570,8.63439
438,1,X-a0-b0:Y-a0-b1,12654,7037,84688,1353176,1537,8.77554
438,1,X-a0-b0:Y-a1-b1,31435,19014,250099,4158366,3819,8.36476
438,1,X-a1-b0:Y-a1-b1,17911,11804,172474,3007028,2108,8.04459
438,1,X-a0-b1:Y-a1-b1,17953,11667,170735,3038539,2200,7.78682
438,1,Other,29706,18524,261078,4580395,3660,8.45328
439,1,X-a0-b0:Y-a1-b0,12315,7057,84438,1340463,1523,9.0801
439,1,X-a0-b0:Y-a0-b1,12491,7013,83786,1332587,1513,8.57568
439,1,X-a0-b0:Y-a1-b1,31371,19169,249283,4165901,3727,8.32761
439,1,X-a1-b0:Y-a1-b1,17983,11940,173299,2986817,2118,8.15061
439,1,X-a0-b1:Y-a1-b1,17985,11873,171491,2965024,2132,7.93199
439,1,Other,29759,18494,261373,4460835,3582,8.2761
440,1,X-a0-b0:Y-a1-b0,12251,7011,83467,1315390,1432,8.80447
440,1,X-a0-b0:Y-a0-b1,12363,6856,83218,1332158,1478,9.08119
440,1,X-a0-b0:Y-a1-b1,31392,19031,248677,4183692,3760,8.5492
440,1,X-a1-b0:Y-a1-b1,18229,11946,173907,3020036,2111,7.96258
440,1,X-a0-b1:Y-a1-b1,18170,11934,172411,3078850,2092,7.95793
440,1,Other,29791,18788,261210,4558181,3516,8.27816
441,1,X-a0-b0:Y-a1-b0,12174,6966,82585,1322435,1460,8.78699
441,1,X-a0-b0:Y-a0-b1,12197,6706,82382,1342082,1544,8.71438
441,1,X-a0-b0:Y-a1-b1,31279,19018,248409,4131869,3750,8.49067
441,1,X-a1-b0:Y-a1-b1,18373,12030,174436,3030047,2155,8.02088
441,1,X-a0-b1:Y-a1-b1,18382,12134,173269,3061280,2071,7.90246
441,1,Other,29853,18734,262054,4587764,3522,8.21352
442,1,X-a0-b0:Y-a1-b0,12108,6973,81543,1317790,1455,8.57457
442,1,X-a0-b0:Y-a0-b1,12103,6682,81568,1277727,1484,8.83086
442,1,X-a0-b0:Y-a1-b1,31273,19052,247545,4141705,3668,8.26172
442,1,X-a1-b0:Y-a1-b1,18553,12162,174872,3059735,2116,7.99575
442,1,X-a0-b1:Y-a1-b1,18584,12134,174335,3073046,2126,8.15616
442,1,Other,29807,18750,262888,4569261,3574,8.22468
443,1,X-a0-b0:Y-a1-b0,11948,6966,80421,1299853,1481,8.72181
443,1,X-a0-b0:Y-a0-b1,11976,6646,80725,1326652,1476,8.59485
443,1,X-a0-b0:Y-a1-b1,31107,19079,246634,4232734,3886,8.48276
443,1,X-a1-b0:Y-a1-b1,18641,12297,175456,3112783,2231,8.01524
443,1,X-a0-b1:Y-a1-b1,18659,12202,175204,3198450,2260,8.34292
443,1,Other,29838,18922,263844,4734055,3541,8.27817
444,1,X-a0-b0:Y-a1-b0,11872,6906,79504,1282797,1409,8.72605
444,1,X-a0-b0:Y-a0-b1,11782,6599,79914,1321799,1483,8.81052
444,1,X-a0-b0:Y-a1-b1,31059,19152,246221,4167804,3637,8.51251
444,1,X-a1-b0:Y-a1-b1,18717,12304,176164,3110961,2249,8.01245
444,1,X-a0-b1:Y-a1-b1,18859,12261,176257,3102256,2115,8.08605
444,1,Other,30071,18745,265271,4695698,3554,8.35763
445,1,X-a0-b0:Y-a1-b0,11698,6809,78513,1306746,1505,8.78139
445,1,X-a0-b0:Y-a0-b1,11621,6688,79236,1265832,1398,8.54006
445,1,X-a0-b0:Y-a1-b1,30986,19152,245166,4201106,3779,8.47076
445,1,X-a1-b0:Y-a1-b1,18916,12323,176994,3190361,2169,7.9668
445,1,X-a0-b1:Y-a1-b1,18965,12373,176689,3174065,2323,7.92639
445,1,Other,30053,18772,266401,4783776,3620,8.35884
446,1,X-a0-b0:Y-a1-b0,11584,6593,78194,1276823,1457,8.84557
446,1,X-a0-b0:Y-a0-b1,11468,6483,78404,1303284,1481,9.19987
446,1,X-a0-b0:Y-a1-b1,31062,18993,244346,4241793,3672,8.50708
446,1,X-a1-b0:Y-a1-b1,19079,12294,177643,3155108,2218,7.82146
446,1,X-a0-b1:Y-a1-b1,19025,12393,177150,3232341,2309,8.08922
446,1,Other,30103,18846,267034,4771502,3559,8.25232
447,1,X-a0-b0:Y-a1-b0,11623,6434,77297,1277863,1338,8.61958
